,AgeAsOfSale,AgeGarageAsOfSale,Alley,BedroomAbvGr,BldgType,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFullBath,CentralAir,Condition1,ConditionIndex,EnclosedPorch,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageCars,GarageFinish,GarageType,GoodOpenPorch,GoodScreenPorch,GoodWoodDeck,HalfBath,HasAGoodPool,Heating,HouseStyle,KitchenAbvGr,LandContour,LandSlope,LotAreaGood,LotConfig,LotShape,MSSubClass,MSZoning,MasVnrType,MiscFeature,Neighborhood,PavedDrive,QualIndex,RoofStyle,SaleCondition,SalePrice,SoldIn2008,Street,TotRmsAbvGrd,Utilities,YearsSinceRemod
383,31,0.0,None,3,1Fam,Gd,GLQ,Unf,0.0,Y,Norm,20,0,Plywood,HdBoard,None,Fa,1,CBlock,1,Typ,2.0,Fin,Basment,0,0,0,0,0,GasA,SFoyer,1,Lvl,Gtl,1,CulDSac,IR1,85,RL,BrkFace,None,Sawyer,Y,58,Gable,Normal,,0,Pave,5,AllPub,31
384,48,0.0,None,4,1Fam,No,Unf,Unf,0.0,Y,Norm,22,0,HdBoard,HdBoard,None,TA,1,CBlock,2,Typ,1.0,Unf,Attchd,0,0,1,0,0,GasA,SLvl,1,Lvl,Gtl,2,Inside,Reg,80,RL,None,None,Sawyer,Y,45,Hip,Normal,,0,Pave,8,AllPub,48
385,49,0.0,None,3,1Fam,Av,BLQ,Unf,0.0,Y,Norm,24,0,Wd Sdng,Wd Sdng,MnPrv,TA,1,CBlock,1,Typ,2.0,RFn,Attchd,0,1,0,0,0,GasA,SLvl,1,Lvl,Gtl,2,Inside,Reg,80,RL,BrkFace,None,Sawyer,Y,56,Hip,Normal,,0,Pave,6,AllPub,49
386,53,0.0,None,4,1Fam,Mn,Unf,Unf,0.0,Y,Norm,24,0,Wd Sdng,Wd Sdng,None,TA,1,CBlock,1,Typ,1.0,Unf,Attchd,0,0,0,1,0,GasA,SLvl,1,Lvl,Gtl,2,Inside,Reg,80,RL,BrkFace,None,ClearCr,Y,45,Hip,Normal,,0,Pave,9,AllPub,53
387,62,0.0,None,2,1Fam,None,None,None,0.0,N,Norm,8,100,Wd Sdng,Wd Sdng,None,,0,Slab,1,Min2,0.0,None,None,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Corner,Reg,20,RL,None,None,Sawyer,N,12,Gable,Normal,,0,Pave,5,AllPub,59
388,55,26.0,None,2,1Fam,None,None,None,0.0,Y,Norm,15,90,VinylSd,VinylSd,None,,0,CBlock,1,Mod,2.0,Unf,Attchd,0,1,0,0,0,GasA,1Story,1,Lvl,Gtl,2,CulDSac,IR1,20,RL,None,None,Edwards,Y,29,Gable,Normal,,0,Pave,6,AllPub,55
389,53,0.0,None,2,1Fam,No,Rec,Unf,1.0,Y,Norm,20,0,MetalSd,MetalSd,GdPrv,,0,CBlock,1,Typ,1.0,Unf,Attchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,Reg,20,RL,None,None,Edwards,Y,45,Hip,Normal,,0,Pave,5,AllPub,53
390,63,0.0,None,3,1Fam,No,BLQ,Unf,0.0,Y,Norm,24,0,MetalSd,MetalSd,None,Gd,1,CBlock,1,Typ,1.0,Unf,Detchd,1,0,0,1,0,GasA,2Story,1,Bnk,Gtl,1,Inside,Reg,60,RL,None,None,Edwards,Y,58,Hip,Normal,,0,Pave,6,AllPub,59
391,55,0.0,None,3,1Fam,No,BLQ,Unf,1.0,Y,Norm,20,0,Wd Sdng,Wd Sdng,MnPrv,Gd,1,CBlock,1,Typ,1.0,RFn,Detchd,0,0,1,0,0,GasW,1Story,1,Lvl,Gtl,1,Inside,Reg,20,RL,None,None,Edwards,P,47,Gable,Normal,,0,Pave,5,AllPub,55
392,25,0.0,None,2,TwnhsE,Mn,GLQ,ALQ,1.0,Y,Norm,20,0,HdBoard,HdBoard,None,,0,CBlock,2,Typ,1.0,Fin,Attchd,1,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,Reg,120,RL,BrkFace,None,Edwards,Y,51,Gable,Normal,,0,Pave,5,AllPub,25
393,19,0.0,None,1,1Fam,No,GLQ,ALQ,1.0,Y,Feedr,22,0,HdBoard,HdBoard,None,,0,PConc,1,Typ,2.0,Unf,Attchd,0,0,0,1,0,GasA,SLvl,1,Lvl,Gtl,2,Inside,IR1,80,RL,None,None,SawyerW,Y,75,Gable,Normal,,0,Pave,4,AllPub,18
394,26,0.0,None,2,1Fam,Av,Rec,GLQ,0.0,Y,Norm,22,0,Wd Sdng,Wd Sdng,None,Po,1,CBlock,1,Min2,2.0,Unf,Attchd,0,0,0,1,0,GasA,SLvl,1,Lvl,Gtl,2,Inside,IR1,80,RL,BrkFace,Shed,SawyerW,Y,62,Gable,Normal,,0,Pave,5,AllPub,26
395,16,0.0,None,3,1Fam,No,GLQ,Unf,1.0,Y,Norm,28,144,VinylSd,VinylSd,MnPrv,TA,1,PConc,2,Typ,2.0,RFn,Attchd,1,0,1,1,0,GasA,2Story,1,Lvl,Gtl,2,Corner,Reg,60,RL,None,None,SawyerW,Y,75,Gable,Normal,,0,Pave,8,AllPub,15
396,129,20.0,None,4,1Fam,None,None,None,0.0,Y,Feedr,19,0,HdBoard,HdBoard,None,TA,1,PConc,1,Mod,2.0,Unf,Attchd,0,0,0,0,0,GasA,2Story,1,Bnk,Gtl,3,FR2,Reg,70,RL,None,None,SawyerW,P,42,Gable,Normal,,0,Pave,7,AllPub,2
397,30,0.0,None,6,Duplex,None,None,None,0.0,Y,Feedr,15,0,HdBoard,HdBoard,None,,0,Slab,2,Typ,2.0,Unf,Detchd,0,0,0,0,0,GasA,2Story,2,Lvl,Gtl,1,Inside,Reg,90,RL,None,None,SawyerW,Y,40,Gable,Alloca,,0,Pave,8,AllPub,30
398,30,0.0,None,4,Duplex,None,None,None,0.0,Y,Norm,15,0,HdBoard,HdBoard,GdPrv,,0,Slab,2,Typ,2.0,Unf,Attchd,0,0,0,0,0,GasA,1Story,2,Bnk,Gtl,1,Inside,Reg,90,RL,None,None,SawyerW,Y,40,Gable,Alloca,,0,Pave,8,AllPub,30
399,30,0.0,None,2,Duplex,Av,GLQ,Unf,2.0,Y,Feedr,20,0,Plywood,Plywood,None,TA,2,CBlock,0,Typ,2.0,Unf,Detchd,0,0,0,2,0,GasA,SFoyer,2,Lvl,Gtl,1,Inside,Reg,90,RL,BrkFace,None,SawyerW,Y,49,Gable,Alloca,,0,Pave,6,AllPub,30
400,30,0.0,None,4,Duplex,None,None,None,0.0,Y,Norm,15,0,HdBoard,HdBoard,None,,0,Slab,2,Typ,2.0,Unf,Attchd,0,0,0,0,0,GasA,1Story,2,Bnk,Gtl,1,Inside,Reg,90,RL,None,None,SawyerW,Y,40,Gable,Alloca,,0,Pave,8,AllPub,30
401,9,0.0,None,6,Duplex,No,GLQ,Unf,2.0,Y,Norm,24,0,VinylSd,VinylSd,None,TA,2,PConc,4,Typ,4.0,Fin,BuiltIn,0,0,1,2,0,GasA,2Story,2,Lvl,Gtl,2,Inside,Reg,90,RL,BrkFace,None,SawyerW,Y,73,Hip,Normal,,0,Pave,8,AllPub,9
402,9,0.0,None,6,Duplex,No,GLQ,Unf,2.0,Y,Feedr,24,0,VinylSd,VinylSd,None,TA,2,PConc,4,Typ,4.0,Fin,BuiltIn,0,0,1,2,0,GasA,2Story,2,Lvl,Gtl,1,Inside,Reg,90,RL,BrkFace,None,SawyerW,Y,73,Hip,Normal,,0,Pave,8,AllPub,9
403,9,0.0,None,6,Duplex,No,GLQ,Unf,2.0,Y,Feedr,24,0,VinylSd,VinylSd,None,TA,2,PConc,4,Typ,4.0,Fin,BuiltIn,0,0,1,2,0,GasA,2Story,2,Lvl,Gtl,1,Inside,Reg,90,RL,BrkFace,None,SawyerW,Y,73,Hip,Normal,,0,Pave,8,AllPub,9
404,0,0.0,None,1,1Fam,Gd,GLQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,Gd,1,PConc,1,Typ,3.0,Fin,Attchd,0,0,0,1,0,GasA,1Story,1,Lvl,Gtl,2,Inside,Reg,20,RL,Stone,None,CollgCr,Y,113,Hip,Partial,,0,Pave,8,AllPub,0
405,1,0.0,None,3,1Fam,Gd,GLQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,3.0,RFn,Attchd,1,0,1,0,0,GasA,1Story,1,Lvl,Gtl,2,Inside,IR1,20,RL,Stone,None,CollgCr,Y,113,Gable,Normal,,0,Pave,8,AllPub,1
406,1,0.0,None,3,1Fam,Av,Unf,Unf,0.0,Y,Norm,24,0,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,3.0,RFn,Attchd,1,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,Reg,20,RL,None,None,CollgCr,Y,90,Gable,Normal,,0,Pave,6,AllPub,1
407,2,0.0,None,3,1Fam,Av,GLQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,Gd,2,PConc,2,Typ,2.0,RFn,Attchd,1,0,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Inside,IR1,20,RL,Stone,None,CollgCr,Y,92,Hip,Normal,,0,Pave,7,AllPub,1
408,2,0.0,None,2,1Fam,Av,GLQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,2.0,RFn,Attchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,Reg,20,RL,None,None,CollgCr,Y,75,Gable,Normal,,0,Pave,6,AllPub,2
409,1,0.0,None,2,1Fam,Av,GLQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,,0,PConc,2,Typ,3.0,RFn,Attchd,1,0,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Corner,IR1,20,RL,BrkFace,None,CollgCr,Y,90,Gable,Normal,,0,Pave,5,AllPub,1
410,4,0.0,None,3,1Fam,Gd,GLQ,Unf,0.0,Y,Norm,24,0,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,3.0,Fin,Attchd,1,0,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Inside,Reg,20,RL,Stone,None,CollgCr,Y,92,Gable,Normal,,0,Pave,7,AllPub,3
411,4,0.0,None,3,1Fam,Av,Unf,Unf,0.0,Y,Norm,24,0,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,2.0,Fin,Attchd,0,0,0,1,0,GasA,2Story,1,Lvl,Gtl,2,Inside,IR1,60,RL,None,None,CollgCr,Y,62,Gable,Normal,,0,Pave,7,AllPub,3
412,17,0.0,None,3,1Fam,Av,GLQ,Unf,1.0,Y,Norm,22,0,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,2.0,Unf,Attchd,1,0,0,1,0,GasA,2Story,1,HLS,Mod,2,CulDSac,IR1,60,RL,None,None,ClearCr,Y,75,Gable,Normal,,0,Pave,7,AllPub,16
413,15,1.0,None,3,1Fam,No,ALQ,Unf,1.0,Y,Norm,26,0,VinylSd,VinylSd,None,,0,PConc,1,Typ,1.0,RFn,Attchd,0,1,0,0,0,GasA,1Story,1,Low,Mod,1,Inside,Reg,20,RL,None,None,CollgCr,Y,45,Gable,Normal,,0,Pave,5,AllPub,15
414,11,0.0,None,3,1Fam,Mn,GLQ,Unf,1.0,Y,PosN,24,0,VinylSd,VinylSd,GdPrv,,0,PConc,2,Typ,2.0,Fin,Attchd,1,0,0,0,0,GasA,1Story,1,Low,Gtl,2,Inside,IR2,20,RL,None,None,CollgCr,Y,71,Gable,Normal,,0,Pave,5,AllPub,11
415,11,0.0,None,3,1Fam,No,GLQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,2.0,RFn,Attchd,1,0,0,1,0,GasA,2Story,1,Lvl,Gtl,1,Inside,Reg,60,RL,BrkFace,None,CollgCr,Y,58,Gable,Normal,,0,Pave,7,AllPub,11
416,7,0.0,None,3,1Fam,No,GLQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,,0,PConc,2,Typ,2.0,RFn,Attchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Inside,IR1,20,RL,BrkFace,None,CollgCr,Y,75,Gable,Normal,,0,Pave,6,AllPub,8
417,8,0.0,None,3,1Fam,Mn,GLQ,Unf,0.0,Y,Norm,24,0,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,2.0,RFn,Attchd,1,1,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Inside,Reg,20,RL,BrkFace,None,CollgCr,Y,75,Gable,Family,,0,Pave,6,AllPub,8
418,31,0.0,None,3,1Fam,Av,GLQ,Unf,0.0,Y,Norm,20,0,MetalSd,MetalSd,MnPrv,,0,BrkTil,1,Typ,1.0,Unf,Attchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,2,CulDSac,IR1,20,RL,BrkFace,None,CollgCr,Y,47,Gable,Normal,,0,Pave,5,AllPub,31
419,30,0.0,None,2,1Fam,No,ALQ,BLQ,1.0,Y,Norm,20,0,HdBoard,HdBoard,None,,0,CBlock,1,Typ,2.0,Unf,Attchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,IR1,20,RL,BrkFace,None,CollgCr,Y,45,Gable,Normal,,0,Pave,5,AllPub,30
420,7,0.0,None,3,1Fam,Av,GLQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,,0,PConc,2,Typ,3.0,RFn,Attchd,1,0,1,0,0,GasA,1Story,1,Lvl,Gtl,2,Corner,Reg,20,RL,None,None,CollgCr,Y,75,Hip,Normal,,0,Pave,6,AllPub,7
421,6,0.0,None,4,1Fam,Av,Unf,Unf,0.0,Y,Norm,24,0,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,2.0,RFn,BuiltIn,1,0,0,1,0,GasA,2Story,1,Lvl,Gtl,2,Inside,IR1,60,RL,BrkFace,None,CollgCr,Y,90,Gable,Normal,,0,Pave,8,AllPub,6
422,7,0.0,None,3,1Fam,No,Unf,Unf,0.0,Y,Norm,24,0,VinylSd,VinylSd,None,,0,PConc,2,Typ,2.0,RFn,Attchd,0,0,0,1,0,GasA,2Story,1,Lvl,Gtl,1,Inside,Reg,60,RL,None,None,CollgCr,Y,75,Gable,Normal,,0,Pave,6,AllPub,7
423,8,0.0,None,3,1Fam,No,Unf,Unf,0.0,Y,Norm,24,0,VinylSd,VinylSd,None,,0,PConc,2,Typ,2.0,RFn,Attchd,0,0,1,1,0,GasA,2Story,1,Lvl,Gtl,2,Corner,Reg,60,RL,None,None,CollgCr,Y,75,Gable,Normal,,0,Pave,6,AllPub,8
424,10,0.0,None,2,1Fam,Gd,GLQ,Unf,1.0,Y,Feedr,24,0,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,2.0,Fin,Attchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,2,FR3,Reg,20,RL,BrkFace,None,CollgCr,Y,90,Gable,Normal,,0,Pave,5,AllPub,9
425,7,0.0,None,3,1Fam,Gd,GLQ,Unf,1.0,Y,Norm,24,0,HdBoard,HdBoard,None,Gd,1,PConc,2,Typ,2.0,Fin,Attchd,1,0,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Inside,Reg,20,RL,BrkFace,None,CollgCr,Y,92,Hip,Normal,,0,Pave,7,AllPub,6
426,12,0.0,None,3,1Fam,Av,GLQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,2.0,Unf,Attchd,0,1,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,Reg,20,RL,BrkFace,None,CollgCr,Y,75,Gable,Normal,,0,Pave,7,AllPub,11
427,2,0.0,None,3,1Fam,Av,GLQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,3.0,RFn,Attchd,0,1,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Inside,Reg,20,RL,BrkFace,None,CollgCr,Y,90,Gable,Normal,,0,Pave,7,AllPub,2
428,2,0.0,None,3,1Fam,No,Unf,Unf,0.0,Y,Norm,24,0,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,2.0,Fin,BuiltIn,0,0,0,1,0,GasA,2Story,1,Lvl,Gtl,2,Corner,Reg,60,RL,None,None,CollgCr,Y,62,Gable,Normal,,0,Pave,6,AllPub,2
429,49,8.0,None,3,1Fam,No,GLQ,Unf,1.0,Y,Norm,20,0,HdBoard,HdBoard,MnPrv,,0,CBlock,1,Min1,1.0,Fin,2Types,1,0,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Inside,Reg,20,RL,None,None,Edwards,Y,36,Gable,Normal,,0,Pave,7,AllPub,38
430,4,0.0,None,2,TwnhsE,Gd,GLQ,Unf,1.0,Y,Norm,22,0,VinylSd,VinylSd,None,,0,Wood,1,Typ,2.0,Fin,Basment,0,0,0,0,0,GasA,SFoyer,1,Lvl,Gtl,1,Inside,Reg,180,RM,BrkFace,None,Edwards,Y,58,Gable,Normal,,0,Pave,5,AllPub,3
431,50,0.0,None,3,1Fam,No,LwQ,Rec,0.0,Y,Norm,20,0,AsbShng,AsbShng,MnPrv,,0,CBlock,1,Typ,1.0,Unf,Detchd,0,0,0,0,0,GasA,1Story,1,HLS,Mod,1,Inside,Reg,20,RL,None,None,Edwards,Y,36,Gable,Normal,,0,Pave,5,AllPub,50
432,59,0.0,None,3,1Fam,Mn,Rec,Unf,1.0,Y,Norm,20,211,MetalSd,MetalSd,None,,0,CBlock,1,Min1,1.0,RFn,Attchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Inside,Reg,20,RL,None,Shed,Edwards,Y,43,Gable,Normal,,0,Pave,6,AllPub,59
433,50,0.0,None,6,Duplex,No,Unf,Unf,0.0,Y,Norm,15,0,VinylSd,VinylSd,None,,0,CBlock,2,Typ,0.0,None,None,0,0,0,0,0,GasA,1Story,2,Lvl,Gtl,2,Inside,Reg,90,RL,BrkFace,None,Edwards,Y,40,Hip,Normal,,0,Pave,10,AllPub,50
434,53,0.0,None,2,1Fam,No,Rec,Unf,0.0,Y,Norm,24,0,HdBoard,HdBoard,None,TA,1,CBlock,1,Min1,1.0,Unf,Attchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Inside,Reg,20,RL,BrkFace,None,Edwards,Y,45,Hip,Normal,,0,Pave,7,AllPub,53
435,68,0.0,Grvl,3,1Fam,No,Rec,Unf,0.0,Y,Norm,24,0,Wd Sdng,Wd Sdng,None,Gd,2,CBlock,1,Typ,1.0,Unf,Detchd,0,0,0,0,0,GasA,1.5Fin,1,Lvl,Gtl,1,Inside,Reg,50,RL,None,None,Edwards,Y,45,Gable,Normal,,0,Pave,6,AllPub,59
436,71,0.0,Pave,3,1Fam,No,LwQ,Unf,0.0,Y,Norm,18,55,MetalSd,MetalSd,None,Gd,2,PConc,1,Typ,1.0,Unf,Basment,0,0,0,1,0,GasA,1.5Fin,1,Lvl,Gtl,1,Corner,Reg,50,RH,BrkFace,None,SWISU,Y,45,Gable,Abnorml,,0,Pave,7,AllPub,59
437,74,0.0,None,3,1Fam,No,Unf,Unf,0.0,Y,Feedr,22,0,Wd Sdng,Wd Sdng,None,Gd,1,BrkTil,1,Typ,1.0,Unf,Detchd,1,0,1,1,0,GasA,2Story,1,Bnk,Gtl,1,Inside,Reg,70,RL,None,None,SWISU,Y,54,Gable,Normal,,0,Pave,6,AllPub,59
438,93,0.0,None,3,1Fam,No,Unf,Unf,0.0,Y,Norm,24,180,Stucco,Stucco,None,Gd,1,BrkTil,1,Typ,2.0,Unf,Detchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,Reg,30,RL,None,None,Crawfor,Y,60,Gable,Normal,,0,Pave,6,AllPub,9
439,91,0.0,None,3,1Fam,Mn,Unf,Unf,0.0,Y,Norm,22,0,Wd Sdng,Wd Sdng,MnPrv,Gd,1,BrkTil,1,Typ,1.0,Unf,Detchd,1,1,0,0,0,GasA,2Story,1,Lvl,Gtl,1,Inside,Reg,70,RL,None,None,Crawfor,Y,67,Gambrel,Normal,,0,Pave,6,AllPub,19
440,69,21.0,None,2,1Fam,No,ALQ,Unf,1.0,Y,Norm,24,150,Wd Sdng,Wd Sdng,GdPrv,TA,2,CBlock,1,Min2,2.0,Unf,Detchd,0,0,0,1,0,GasA,1.5Fin,1,HLS,Mod,2,Inside,Reg,50,RL,None,None,Crawfor,Y,45,Gable,Normal,,0,Pave,6,AllPub,59
441,49,0.0,Grvl,2,1Fam,No,Rec,Unf,0.0,Y,Norm,24,0,MetalSd,MetalSd,MnPrv,,0,CBlock,1,Typ,1.0,Unf,Attchd,0,1,1,0,0,GasA,1Story,1,HLS,Gtl,2,Inside,IR1,20,RL,None,None,Crawfor,Y,45,Gable,Normal,,0,Pave,5,AllPub,49
442,69,0.0,None,5,Duplex,No,LwQ,Unf,0.0,Y,Norm,24,57,Wd Sdng,Wd Sdng,None,Gd,2,BrkTil,2,Typ,2.0,Unf,Detchd,0,0,0,1,0,GasA,2.5Unf,2,HLS,Gtl,1,Corner,IR1,90,RL,None,None,Crawfor,Y,69,Gable,Normal,,0,Pave,13,AllPub,59
443,55,0.0,None,2,1Fam,Mn,Rec,ALQ,1.0,Y,Feedr,26,0,BrkFace,BrkFace,MnPrv,Gd,1,BrkTil,1,Typ,1.0,Unf,Attchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,Reg,20,RL,None,None,Crawfor,Y,45,Gable,Family,,0,Pave,6,AllPub,55
444,49,0.0,None,3,1Fam,No,LwQ,BLQ,1.0,Y,Norm,20,0,HdBoard,Plywood,None,Gd,1,CBlock,2,Typ,2.0,Fin,Attchd,1,1,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Inside,IR1,20,RL,Stone,None,Crawfor,Y,56,Gable,Normal,,0,Pave,6,AllPub,49
445,60,0.0,None,3,1Fam,No,BLQ,Rec,1.0,N,Norm,18,81,BrkComm,Brk Cmn,None,TA,1,BrkTil,2,Maj2,1.0,Unf,Attchd,0,0,0,0,0,GasW,1.5Fin,1,Bnk,Gtl,2,Inside,Reg,50,RL,None,None,Crawfor,Y,43,Gable,Normal,,0,Pave,7,AllPub,4
446,55,0.0,None,3,1Fam,Av,LwQ,BLQ,1.0,Y,PosA,24,0,HdBoard,HdBoard,None,Gd,2,PConc,1,Typ,2.0,Unf,Basment,1,0,0,1,0,GasA,1Story,1,Bnk,Mod,2,Corner,Reg,20,RL,Stone,None,Crawfor,Y,56,Gable,Normal,,0,Pave,6,AllPub,55
447,29,0.0,None,2,Twnhs,No,Unf,Unf,0.0,Y,Norm,20,0,MetalSd,MetalSd,GdPrv,TA,1,CBlock,1,Typ,2.0,Unf,Detchd,0,0,1,0,0,GasA,2Story,1,Lvl,Gtl,1,Inside,Reg,160,RM,None,None,Blueste,Y,56,Gable,Normal,,0,Pave,5,AllPub,29
448,29,0.0,None,2,TwnhsE,Mn,ALQ,Unf,1.0,Y,Norm,22,0,MetalSd,MetalSd,GdPrv,TA,1,CBlock,1,Typ,2.0,Fin,Attchd,0,0,0,1,0,GasA,2Story,1,Lvl,Gtl,1,Inside,Reg,160,RM,None,None,Blueste,Y,60,Gable,Normal,,0,Pave,5,AllPub,17
449,29,0.0,None,2,Twnhs,No,Unf,Unf,0.0,Y,Norm,20,0,MetalSd,MetalSd,MnPrv,TA,1,CBlock,1,Typ,2.0,Fin,Attchd,0,0,0,1,0,GasA,2Story,1,Lvl,Gtl,1,Inside,Reg,160,RM,None,None,Blueste,Y,58,Gable,Normal,,0,Pave,5,AllPub,29
450,23,0.0,None,3,1Fam,No,ALQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,TA,1,CBlock,2,Typ,2.0,Fin,BuiltIn,1,0,1,1,0,GasA,SLvl,1,Lvl,Gtl,2,Inside,IR1,80,RL,BrkFace,Shed,Crawfor,Y,56,Gable,Normal,,0,Pave,6,AllPub,23
451,38,0.0,None,3,1Fam,No,GLQ,ALQ,1.0,Y,Norm,22,0,BrkFace,BrkFace,GdPrv,Gd,2,CBlock,2,Min1,2.0,Fin,Attchd,1,0,1,0,0,GasA,1Story,1,Bnk,Gtl,2,Inside,Reg,20,RL,None,None,Crawfor,Y,77,Hip,Normal,,0,Pave,7,AllPub,0
452,109,98.0,None,5,1Fam,No,Unf,Unf,0.0,N,Norm,24,78,AsbShng,AsbShng,None,,0,BrkTil,2,Typ,2.0,Unf,Detchd,1,0,1,0,0,GasA,2Story,1,Bnk,Gtl,1,Inside,Reg,70,RM,None,None,IDOTRR,Y,47,Gambrel,Normal,,0,Pave,11,AllPub,16
453,84,15.0,Grvl,2,1Fam,No,Unf,Unf,0.0,N,Norm,18,72,MetalSd,MetalSd,None,,0,BrkTil,1,Typ,1.0,Unf,Detchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Inside,Reg,30,C (all),None,None,IDOTRR,N,36,Gable,Normal,,0,Pave,4,AllPub,59
454,2,0.0,None,2,TwnhsE,Gd,GLQ,Unf,1.0,Y,Norm,24,0,CemntBd,CmentBd,None,Gd,1,PConc,2,Typ,2.0,Fin,Attchd,1,0,0,0,0,GasA,1Story,1,HLS,Mod,1,Inside,IR1,120,RM,Stone,None,Crawfor,Y,96,Hip,Partial,,0,Pave,5,AllPub,1
455,99,65.0,None,1,1Fam,None,None,None,0.0,N,Norm,13,0,Wd Sdng,Wd Sdng,None,,0,CBlock,1,Min1,1.0,Unf,Detchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,3,Inside,Reg,30,RL,None,None,IDOTRR,N,17,Gable,Normal,,0,Grvl,4,None,59
456,9,0.0,None,3,1Fam,No,ALQ,BLQ,0.0,Y,Norm,24,0,CemntBd,CmentBd,None,TA,1,PConc,2,Typ,3.0,Fin,BuiltIn,1,0,1,1,0,GasA,2Story,1,Lvl,Gtl,2,Inside,Reg,60,RL,None,None,Mitchel,Y,90,Gable,Normal,,0,Pave,7,AllPub,8
457,32,0.0,None,2,1Fam,Av,ALQ,Unf,1.0,Y,Norm,24,0,Plywood,Plywood,MnPrv,TA,1,CBlock,1,Typ,1.0,Unf,Attchd,0,0,1,0,0,GasA,SFoyer,1,Lvl,Gtl,1,Inside,Reg,85,RL,None,None,Mitchel,Y,56,Gable,Normal,,0,Pave,5,AllPub,32
458,32,0.0,None,2,1Fam,Av,GLQ,LwQ,1.0,Y,Norm,20,0,Plywood,Plywood,GdWo,Fa,2,CBlock,1,Typ,2.0,RFn,Attchd,0,1,1,1,0,GasA,SFoyer,1,Bnk,Gtl,1,Inside,Reg,85,RL,None,None,Mitchel,Y,58,Gable,Normal,,0,Pave,5,AllPub,32
459,18,0.0,None,2,1Fam,No,BLQ,Unf,1.0,Y,Norm,20,0,HdBoard,HdBoard,None,,0,PConc,2,Typ,2.0,Unf,Detchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Inside,Reg,20,RL,None,None,Mitchel,Y,47,Gable,Abnorml,,0,Pave,5,AllPub,18
460,1,0.0,None,3,1Fam,Gd,GLQ,Unf,1.0,Y,Norm,24,0,CemntBd,CmentBd,None,Ex,1,CBlock,2,Typ,3.0,Fin,Attchd,1,0,0,0,0,GasA,1Story,1,HLS,Gtl,2,Corner,IR1,20,RL,Stone,None,Timber,Y,113,Gable,Normal,,0,Pave,9,AllPub,1
