,TotRmsAbvGrd,1stFlrSF,OverallQual,FullBath,LotFrontage,YearRemodAdd,YearBuilt,GrLivArea,ExterQual_3.0,ExterQual_5.0,ExterQual_7.0,ExterQual_9.0,ExterQual_nan
1010,8,976,7,1,60.0,2005,1950,1952,0,1,0,0,0
1011,7,1138,6,1,60.0,1950,1915,2180,0,1,0,0,0
1012,5,838,4,2,52.0,1958,1958,1315,0,1,0,0,0
1013,6,866,4,2,60.0,1950,1910,1484,1,0,0,0,0
1014,7,1262,7,1,107.0,1980,1937,2267,0,1,0,0,0
1015,4,778,5,1,59.0,1979,1942,1282,0,1,0,0,0
1016,6,999,5,1,75.0,1963,1963,999,0,1,0,0,0
1017,6,1452,5,1,75.0,1980,1964,1452,0,1,0,0,0
1018,5,1005,4,1,62.0,1964,1964,1005,0,1,0,0,0
1019,5,1020,5,2,65.0,2001,1964,1020,0,0,1,0,0
1020,6,1040,5,1,0.0,1966,1966,1040,0,1,0,0,0
1021,6,868,5,1,70.0,1990,1971,868,0,1,0,0,0
1022,5,897,5,1,86.0,1968,1968,897,0,1,0,0,0
1023,5,943,5,1,0.0,1967,1967,943,0,1,0,0,0
1024,6,912,5,1,0.0,1966,1966,912,0,1,0,0,0
1025,6,1375,5,1,81.0,1998,1956,1375,0,1,0,0,0
1026,11,1567,5,3,99.0,1996,1920,2654,0,1,0,0,0
1027,6,798,7,1,70.0,1998,1940,1302,0,1,0,0,0
1028,6,1299,6,1,91.0,1995,1954,1299,0,1,0,0,0
1029,6,1176,5,1,85.0,1998,1958,1176,0,1,0,0,0
1030,5,998,4,1,0.0,1950,1945,998,1,0,0,0,0
1031,7,1522,6,2,0.0,1984,1984,1522,0,1,0,0,0
1032,6,1325,5,2,0.0,2005,1948,1325,0,1,0,0,0
1033,6,1630,5,2,0.0,1953,1953,1630,0,1,0,0,0
1034,4,1242,4,1,84.0,1950,1946,1242,0,1,0,0,0
1035,6,2422,6,3,102.0,1994,1954,2422,0,1,0,0,0
1036,6,988,6,1,70.0,1954,1954,1626,0,1,0,0,0
1037,6,864,5,1,60.0,1958,1958,864,0,1,0,0,0
1038,5,943,4,1,0.0,1994,1958,943,0,1,0,0,0
1039,5,1038,5,2,39.0,1984,1984,1038,0,0,1,0,0
1040,7,1342,5,1,58.0,1951,1951,1342,0,1,0,0,0
1041,7,1080,5,1,60.0,1994,1951,1480,0,1,0,0,0
1042,7,986,4,2,50.0,1950,1920,1362,1,0,0,0,0
1043,7,1105,6,2,104.0,1984,1984,1822,0,1,0,0,0
1044,7,1029,7,2,75.0,2001,1994,1958,0,0,1,0,0
1045,7,1651,8,2,71.0,2007,2007,1651,0,0,1,0,0
1046,8,2140,8,2,93.0,2007,2006,2140,0,0,1,0,0
1047,7,1651,8,2,66.0,2007,2007,1651,0,0,1,0,0
1048,7,1546,7,2,75.0,2006,2005,1546,0,0,1,0,0
1049,7,1500,8,2,73.0,2006,2006,1500,0,0,1,0,0
1050,6,1270,7,2,64.0,2006,2005,1270,0,0,1,0,0
1051,7,879,7,2,78.0,2006,2005,1795,0,0,1,0,0
1052,7,946,7,2,0.0,1988,1988,1873,0,0,1,0,0
1053,5,1743,8,0,155.0,1976,1976,1743,0,0,1,0,0
1054,6,1022,5,1,0.0,1994,1994,1022,0,1,0,0,0
1055,6,646,6,2,57.0,2006,1997,1308,0,1,0,0,0
1056,5,990,5,1,60.0,1994,1994,990,0,1,0,0,0
1057,6,1097,5,1,70.0,1996,1996,1097,0,1,0,0,0
1058,7,988,7,2,47.0,1999,1999,1873,0,0,1,0,0
1059,7,853,7,2,43.0,1999,1998,1753,0,0,1,0,0
1060,7,845,7,2,68.0,2001,2001,1690,0,0,1,0,0
1061,7,985,7,2,0.0,2000,2000,1842,0,0,1,0,0
1062,5,894,5,1,97.0,1974,1974,894,0,1,0,0,0
1063,6,1025,5,2,59.0,1976,1976,1025,0,1,0,0,0
1064,6,1009,5,2,72.0,1977,1977,1009,0,1,0,0,0
1065,5,1040,5,1,45.0,1977,1977,1040,0,1,0,0,0
1066,5,907,5,1,39.0,1977,1977,907,0,1,0,0,0
1067,5,879,5,1,75.0,1975,1975,879,0,1,0,0,0
1068,5,864,5,1,60.0,2000,1972,864,0,1,0,0,0
1069,5,875,4,1,60.0,2006,1972,875,0,1,0,0,0
1070,7,1673,7,2,0.0,2000,2000,1673,0,0,1,0,0
1071,7,992,7,2,70.0,2003,2003,1932,0,0,1,0,0
1072,7,860,7,2,65.0,2002,2002,1729,0,0,1,0,0
1073,7,1592,8,2,73.0,1995,1994,1592,0,0,1,0,0
1074,7,1531,8,2,0.0,2001,2001,2439,0,0,1,0,0
1075,7,1212,7,2,0.0,2002,1996,1992,0,0,1,0,0
1076,5,1341,8,1,73.0,2000,1999,1341,0,0,1,0,0
1077,7,738,7,2,70.0,2007,2007,1476,0,0,1,0,0
1078,5,1190,7,2,65.0,2005,2005,1190,0,0,1,0,0
1079,6,1330,6,2,64.0,2007,2006,1330,0,0,1,0,0
1080,7,738,7,2,64.0,2006,2006,1491,0,0,1,0,0
1081,6,768,5,2,64.0,2005,2005,1536,0,0,1,0,0
1082,4,936,5,1,75.0,1967,1967,936,0,1,0,0,0
1083,4,1088,4,1,67.0,1963,1963,1088,0,1,0,0,0
1084,7,901,5,1,74.0,1950,1925,1351,0,1,0,0,0
1085,5,1179,6,1,80.0,1960,1960,1179,0,1,0,0,0
1086,7,1044,6,1,65.0,1976,1976,1044,0,1,0,0,0
1087,11,1100,5,2,0.0,1979,1979,2233,0,1,0,0,0
1088,6,734,5,2,60.0,2006,2005,1408,0,1,0,0,0
1089,15,5095,10,2,128.0,2009,2008,5095,0,0,0,1,0
1090,5,1072,6,1,35.0,2005,2005,1072,0,1,0,0,0
1091,4,960,5,1,64.0,2000,1959,960,0,1,0,0,0
1092,6,1152,4,2,74.0,1955,1955,1152,0,1,0,0,0
1093,8,1195,5,2,52.0,1950,1946,1195,0,1,0,0,0
1094,4,740,6,1,62.0,1995,1920,865,0,1,0,0,0
1095,4,768,4,1,60.0,1955,1955,768,0,1,0,0,0
1096,5,864,4,1,60.0,1955,1955,864,0,1,0,0,0
1097,12,1296,5,2,60.0,1950,1923,2592,0,1,0,0,0
1098,6,1422,5,1,54.0,1950,1926,1422,0,1,0,0,0
1099,8,759,6,2,51.0,2005,1921,1298,0,1,0,0,0
1100,5,567,7,1,63.0,1995,1930,1098,0,1,0,0,0
1101,7,851,6,1,53.0,1950,1921,1436,0,1,0,0,0
1102,6,686,6,1,53.0,1991,1926,1461,0,1,0,0,0
1103,8,867,7,2,60.0,1992,1927,1718,0,1,0,0,0
1104,7,1226,5,1,126.0,1951,1951,1226,0,1,0,0,0
1105,7,1230,4,2,110.0,2003,1930,1755,0,1,0,0,0
1106,5,760,5,2,79.0,1950,1941,1355,0,1,0,0,0
1107,6,1560,6,1,0.0,1960,1960,1560,0,1,0,0,0
1108,7,1488,6,2,0.0,1968,1968,1488,0,1,0,0,0
1109,5,529,6,1,24.0,1980,1980,1045,0,1,0,0,0
1110,7,1680,4,2,0.0,1996,1995,1680,0,1,0,0,0
1111,4,1020,8,1,35.0,1988,1988,1020,0,1,0,0,0
1112,7,1696,7,2,0.0,1971,1971,1696,0,1,0,0,0
1113,6,2726,8,2,70.0,1986,1986,2726,0,0,1,0,0
1114,6,720,6,1,50.0,1950,1940,1215,0,1,0,0,0
1115,6,936,5,2,50.0,2003,1925,1601,0,0,1,0,0
1116,6,942,5,2,50.0,1999,1923,1828,0,1,0,0,0
1117,5,816,5,1,46.0,1950,1922,816,0,1,0,0,0
1118,4,640,2,1,64.0,1950,1939,845,0,1,0,0,0
1119,9,1034,5,2,75.0,2006,1895,1991,0,1,0,0,0
1120,6,1073,4,1,65.0,1980,1957,1073,0,1,0,0,0
1121,5,1001,5,1,60.0,2007,1930,1001,0,0,1,0,0
1122,5,1625,8,2,59.0,2007,2006,1625,0,0,1,0,0
1123,5,1299,6,2,0.0,1979,1979,1299,0,1,0,0,0
1124,6,1392,5,2,80.0,2002,2002,1392,0,0,1,0,0
1125,4,1409,7,1,44.0,2002,2002,1409,0,0,1,0,0
1126,6,1478,7,2,0.0,1992,1991,1478,0,1,0,0,0
1127,4,918,7,1,0.0,1975,1975,918,0,1,0,0,0
1128,5,1026,6,1,82.0,1974,1974,1026,0,1,0,0,0
1129,5,1501,7,2,46.0,1987,1987,1501,0,0,1,0,0
1130,7,2279,6,2,149.0,1995,1958,2279,0,1,0,0,0
1131,7,1689,7,2,67.0,2007,2006,1689,0,0,1,0,0
1132,6,1564,8,2,68.0,2007,2006,1564,0,0,1,0,0
1133,6,1240,7,2,42.0,1985,1985,1240,0,1,0,0,0
1134,5,1312,8,2,0.0,2001,2001,1312,0,0,1,0,0
1135,6,1922,8,2,80.0,2002,2002,1922,0,0,1,0,0
1136,7,1491,6,2,0.0,1996,1996,1491,0,0,1,0,0
1137,10,1146,7,3,0.0,2004,2003,2486,0,0,1,0,0
1138,8,1824,10,2,85.0,2007,2006,1824,0,0,0,1,0
1139,9,2034,3,1,200.0,1953,1953,2034,0,1,0,0,0
1140,3,936,6,0,62.0,1997,1996,936,0,1,0,0,0
1141,5,546,4,1,21.0,1972,1972,1092,0,1,0,0,0
1142,4,530,4,1,0.0,1970,1970,992,0,1,0,0,0
1143,5,546,4,1,21.0,1970,1970,1092,0,1,0,0,0
1144,6,546,4,1,21.0,1976,1976,1092,0,1,0,0,0
1145,4,1008,5,1,72.0,1977,1977,1008,0,1,0,0,0
1146,6,1356,6,2,0.0,1977,1977,1356,0,1,0,0,0
1147,6,1676,5,1,61.0,1994,1977,1676,0,1,0,0,0
1148,6,716,5,1,68.0,1977,1977,1432,0,1,0,0,0
1149,5,796,5,1,50.0,1971,1971,796,0,1,0,0,0
1150,6,1608,4,1,124.0,1961,1961,1608,0,1,0,0,0
1151,6,1178,5,1,0.0,2003,1976,1178,0,1,0,0,0
1152,4,816,5,1,65.0,1983,1983,816,0,1,0,0,0
1153,5,887,5,1,62.0,1984,1984,887,0,1,0,0,0
1154,5,1293,6,2,0.0,1954,1954,1293,0,1,0,0,0
1155,5,1024,6,1,85.0,1956,1956,1024,0,1,0,0,0
1156,7,1797,5,1,0.0,1957,1957,1797,0,1,0,0,0
1157,4,1390,6,1,0.0,1957,1957,1390,0,1,0,0,0
1158,8,1851,7,2,90.0,1969,1969,1851,0,1,0,0,0
1159,6,813,6,2,60.0,1998,1997,1525,0,1,0,0,0
1160,7,781,6,2,0.0,1995,1995,1671,0,1,0,0,0
1161,7,821,6,2,54.0,1996,1996,1776,0,1,0,0,0
1162,7,1074,8,2,50.0,2005,2005,2064,0,0,1,0,0
1163,9,1700,7,2,42.0,2006,2005,2212,0,0,1,0,0
1164,9,2079,8,2,68.0,1994,1994,2687,0,0,1,0,0
1165,6,1169,6,2,0.0,1994,1993,1169,0,1,0,0,0
1166,5,1204,8,2,30.0,1987,1987,1204,0,1,0,0,0
1167,11,1414,9,3,59.0,2006,2005,2798,0,0,1,0,0
1168,10,1528,10,3,60.0,2006,2006,3390,0,0,0,1,0
1169,11,1102,9,2,63.0,2006,2006,2473,0,0,1,0,0
1170,11,1850,10,2,82.0,2006,2006,2698,0,0,0,1,0
1171,10,1390,9,3,92.0,2006,2005,2795,0,0,1,0,0
1172,7,1714,9,2,60.0,2005,2005,1714,0,0,1,0,0
1173,8,2000,9,2,90.0,2005,2005,2000,0,0,0,1,0
1174,5,1102,6,1,0.0,1980,1980,1102,0,1,0,0,0
1175,8,945,7,2,81.0,1978,1978,1857,0,1,0,0,0
1176,5,1083,7,1,0.0,1976,1976,1083,0,0,1,0,0
1177,8,960,7,2,75.0,2006,2005,2318,0,0,1,0,0
1178,8,1109,6,3,81.0,2000,1975,1875,0,1,0,0,0
1179,6,1103,6,2,80.0,1974,1974,1103,0,1,0,0,0
1180,5,874,4,1,60.0,1971,1971,874,0,1,0,0,0
1181,4,1419,6,2,26.0,2002,2002,1419,0,0,1,0,0
1182,6,525,6,1,24.0,1973,1973,1092,0,1,0,0,0
1183,7,765,5,1,24.0,1973,1973,1365,0,1,0,0,0
1184,6,494,6,1,21.0,1972,1972,1030,0,1,0,0,0
1185,5,483,6,1,21.0,1972,1972,948,0,1,0,0,0
1186,6,525,6,1,21.0,1972,1972,1092,0,1,0,0,0
1187,4,1069,6,2,53.0,1975,1975,1069,0,1,0,0,0
1188,6,1387,5,1,65.0,1975,1967,1387,0,1,0,0,0
1189,4,1055,7,2,24.0,1976,1976,1055,0,1,0,0,0
1190,6,855,6,2,24.0,1976,1976,1456,0,1,0,0,0
1191,11,1738,9,2,72.0,2006,2006,2589,0,0,1,0,0
1192,6,1618,8,2,110.0,2004,2004,1618,0,0,1,0,0
1193,8,1740,7,2,108.0,2006,2006,1740,0,0,1,0,0
1194,7,1868,9,2,120.0,2005,2005,1868,0,0,0,1,0
1195,10,1117,9,2,120.0,2006,2005,2206,0,0,1,0,0
1196,8,1625,9,2,82.0,2006,2005,2091,0,0,0,1,0
1197,8,1209,8,2,103.0,2006,2005,2253,0,0,1,0,0
1198,10,1054,8,2,82.0,2006,2006,2389,0,0,1,0,0
1199,10,1544,8,2,82.0,2006,2005,2358,0,0,1,0,0
1200,6,1792,9,2,121.0,2006,2005,1792,0,0,0,1,0
1201,7,1780,9,2,131.0,2005,2004,1780,0,0,0,1,0
1202,9,1426,8,2,0.0,2004,2004,1914,0,0,1,0,0
1203,6,1565,9,2,48.0,2005,2005,1565,0,0,0,1,0
1204,6,1686,9,2,61.0,2006,2006,1686,0,0,1,0,0
1205,6,1666,9,2,48.0,2006,2006,1666,0,0,0,1,0
1206,8,728,6,2,65.0,2006,2005,1456,0,0,1,0,0
1207,8,738,7,2,65.0,2006,2006,1492,0,0,1,0,0
1208,6,1326,6,2,102.0,2006,2006,1326,0,0,1,0,0
1209,9,1052,8,2,96.0,2005,2004,2373,0,0,1,0,0
1210,8,738,7,2,75.0,2006,2006,1492,0,0,1,0,0
1211,6,1364,7,2,43.0,2006,2006,1364,0,0,1,0,0
1212,5,1511,7,2,0.0,2002,2002,1511,0,0,1,0,0
1213,7,1548,7,2,0.0,2004,2004,1548,0,0,1,0,0
1214,6,1142,7,2,43.0,2006,2005,1142,0,0,1,0,0
1215,7,848,7,2,59.0,2005,2004,1598,0,0,1,0,0
1216,9,1008,6,2,0.0,2000,2000,1889,0,1,0,0,0
1217,8,1082,7,3,0.0,2006,2006,2322,0,0,1,0,0
1218,7,1079,8,2,84.0,1998,1998,1976,0,0,1,0,0
1219,7,1205,8,2,83.0,2000,2000,2234,0,0,1,0,0
1220,9,1540,9,2,0.0,2000,2000,2855,0,0,1,0,0
1221,9,1358,8,2,83.0,1995,1995,2726,0,0,1,0,0
1222,11,1933,9,3,114.0,1994,1993,3500,0,0,1,0,0
1223,9,1305,8,2,0.0,1995,1994,2494,0,0,1,0,0
1224,8,1565,8,2,0.0,1993,1993,2799,0,0,1,0,0
1225,8,1116,8,2,75.0,2006,2005,1964,0,0,1,0,0
1226,6,1670,8,2,49.0,2006,2006,1670,0,0,1,0,0
1227,7,1504,8,2,85.0,2006,2006,1504,0,0,1,0,0
1228,5,1278,8,2,72.0,2006,2006,1278,0,0,1,0,0
1229,11,2036,9,3,100.0,2006,2006,2640,0,0,1,0,0
1230,7,858,6,2,65.0,2005,2005,1716,0,0,1,0,0
1231,5,1142,6,1,74.0,2005,2005,1142,0,1,0,0,0
1232,6,1400,7,2,91.0,2006,2005,1400,0,0,1,0,0
1233,6,1131,6,1,63.0,2006,2005,1131,0,1,0,0,0
1234,8,891,7,2,65.0,2005,2005,1686,0,0,1,0,0
1235,7,831,7,2,74.0,2005,2005,1585,0,0,1,0,0
1236,7,941,6,2,70.0,1998,1997,1837,0,1,0,0,0
1237,7,844,6,2,70.0,1993,1992,1731,0,0,1,0,0
1238,5,1398,6,2,50.0,1991,1990,1398,0,0,1,0,0
1239,5,1217,6,2,50.0,1991,1991,1217,0,0,1,0,0
1240,6,636,6,2,0.0,1994,1994,1320,0,1,0,0,0
1241,6,988,5,1,70.0,1962,1962,988,0,1,0,0,0
1242,10,1286,6,2,68.0,1977,1977,1654,0,1,0,0,0
1243,6,1211,5,1,0.0,2002,1962,1211,0,1,0,0,0
1244,5,984,5,1,0.0,1965,1965,984,0,1,0,0,0
1245,5,909,5,1,65.0,1968,1968,909,0,1,0,0,0
1246,5,925,5,1,0.0,1963,1963,925,0,1,0,0,0
1247,5,1024,5,1,0.0,1965,1965,1024,0,1,0,0,0
1248,6,912,5,1,0.0,1964,1964,912,0,1,0,0,0
1249,6,941,5,1,0.0,1967,1967,941,0,1,0,0,0
1250,9,2151,7,2,100.0,1974,1974,2646,0,0,1,0,0
1251,9,1520,8,2,105.0,1993,1992,2826,0,0,1,0,0
1252,5,1143,7,1,34.0,2004,2004,1143,0,0,1,0,0
1253,4,520,7,2,24.0,2005,2005,1223,0,0,1,0,0
1254,4,768,6,2,0.0,2000,2000,1524,0,0,1,0,0
1255,4,530,7,2,0.0,2003,2003,1080,0,0,1,0,0
1256,6,854,7,2,114.0,1998,1997,1694,0,0,1,0,0
1257,6,1568,8,2,60.0,2002,2001,1568,0,0,1,0,0
1258,6,1193,5,2,79.0,1972,1972,1193,0,1,0,0,0
1259,7,1334,7,2,78.0,1967,1967,1334,0,1,0,0,0
1260,6,1051,5,1,80.0,1968,1968,1051,0,1,0,0,0
1261,7,884,5,1,72.0,1968,1968,1770,0,1,0,0,0
1262,4,976,6,1,78.0,2004,1968,976,0,1,0,0,0
1263,6,898,5,1,70.0,1968,1968,898,0,1,0,0,0
1264,6,1051,5,1,0.0,1966,1966,1051,0,1,0,0,0
1265,6,1141,5,1,80.0,1967,1967,1141,0,1,0,0,0
1266,7,1565,6,2,80.0,2000,1965,1565,0,1,0,0,0
1267,7,1488,6,1,0.0,1964,1964,1488,0,1,0,0,0
1268,7,720,5,1,85.0,1964,1964,1440,0,1,0,0,0
1269,6,1248,5,1,80.0,1960,1960,1248,0,1,0,0,0
1270,4,816,6,1,60.0,1950,1934,816,0,1,0,0,0
1271,5,1043,5,1,68.0,1950,1947,1043,0,1,0,0,0
1272,7,1433,5,1,80.0,1990,1961,1433,0,1,0,0,0
1273,6,1624,5,1,89.0,1952,1952,1624,0,1,0,0,0
1274,7,1216,5,1,80.0,1951,1951,1216,0,1,0,0,0
1275,7,1024,5,1,79.0,1973,1949,1728,0,1,0,0,0
1276,5,936,5,1,82.0,1975,1954,936,0,1,0,0,0
1277,8,1584,5,2,0.0,1967,1967,1584,0,1,0,0,0
1278,6,1246,6,1,0.0,1964,1964,1246,0,1,0,0,0
1279,5,1008,6,1,109.0,1963,1963,1008,0,1,0,0,0
1280,6,1364,5,1,70.0,1957,1957,1364,0,1,0,0,0
1281,7,1336,6,1,0.0,1958,1958,1336,0,1,0,0,0
1282,6,1370,5,1,125.0,1956,1956,1370,0,1,0,0,0
1283,6,1124,6,1,72.0,1994,1956,1124,0,1,0,0,0
1284,6,1050,6,1,70.0,2000,1954,1050,0,1,0,0,0
1285,4,1008,5,1,66.0,2003,1952,1008,0,1,0,0,0
1286,5,1575,6,1,75.0,1951,1951,1575,0,1,0,0,0
1287,6,1145,5,1,55.0,1956,1956,1145,0,1,0,0,0
1288,6,1005,5,1,65.0,1956,1956,1005,0,1,0,0,0
1289,6,1056,5,1,80.0,1955,1955,1056,0,1,0,0,0
1290,4,884,5,1,85.0,1991,1951,884,0,1,0,0,0
1291,7,2039,7,1,118.0,1963,1941,2039,0,0,1,0,0
1292,6,1384,5,1,70.0,2001,1956,1384,0,1,0,0,0
1293,10,1392,5,2,94.0,1975,1925,2640,0,1,0,0,0
1294,6,900,6,1,50.0,1950,1947,1312,0,1,0,0,0
1295,5,713,3,1,60.0,2001,1930,713,0,1,0,0,0
1296,4,715,3,1,60.0,1950,1929,715,0,1,0,0,0
1297,5,448,4,1,60.0,1998,1900,720,0,1,0,0,0
1298,7,774,6,2,60.0,1950,1915,1595,0,1,0,0,0
1299,7,981,4,1,60.0,1950,1910,1760,0,1,0,0,0
1300,6,1146,6,1,83.0,1963,1963,1146,0,1,0,0,0
1301,6,1207,6,1,77.0,1985,1962,1207,0,1,0,0,0
1302,6,1773,6,2,80.0,1992,1961,1773,0,1,0,0,0
1303,5,1472,7,2,86.0,1959,1959,1472,0,1,0,0,0
1304,9,1900,7,3,0.0,1998,1962,2448,0,1,0,0,0
1305,6,910,4,1,60.0,1950,1950,1521,0,1,0,0,0
1306,6,1040,3,2,60.0,1950,1950,1040,0,1,0,0,0
1307,8,1556,5,2,75.0,1960,1960,1556,0,1,0,0,0
1308,6,1150,5,1,70.0,1961,1961,1150,0,1,0,0,0
1309,6,1045,7,1,74.0,1962,1962,1045,0,1,0,0,0
1310,5,864,5,1,70.0,1962,1962,864,0,1,0,0,0
1311,6,1025,5,1,70.0,1962,1962,1025,0,1,0,0,0
1312,8,1007,5,2,62.0,2005,1900,2014,0,0,1,0,0
1313,6,1226,5,1,60.0,1950,1948,1668,0,1,0,0,0
1314,9,1147,4,1,60.0,1980,1920,1657,0,1,0,0,0
1315,7,940,6,1,60.0,2004,1900,1416,0,1,0,0,0
1316,7,848,7,1,58.0,1970,1900,1428,0,1,0,0,0
1317,5,502,7,1,66.0,1950,1930,1004,0,1,0,0,0
1318,9,1084,4,2,56.0,1950,1900,1951,0,0,1,0,0
1319,5,1032,6,1,56.0,1950,1924,1032,0,1,0,0,0
1320,5,844,5,1,50.0,1950,1925,844,0,1,0,0,0
1321,5,864,4,1,60.0,1950,1950,864,0,1,0,0,0
1322,7,714,3,1,42.0,1950,1905,1376,0,1,0,0,0
1323,5,960,5,1,50.0,1955,1955,960,0,1,0,0,0
1324,7,816,5,1,50.0,1950,1924,1566,0,1,0,0,0
1325,3,492,3,1,52.0,1950,1921,492,0,1,0,0,0
1326,5,885,6,1,56.0,1950,1945,1182,0,1,0,0,0
1327,5,840,3,1,48.0,1950,1920,840,0,1,0,0,0
1328,9,1226,7,2,70.0,2005,1910,2104,0,1,0,0,0
1329,8,624,5,2,33.0,1950,1920,1248,0,1,0,0,0
1330,5,960,5,1,65.0,1958,1958,960,0,1,0,0,0
1331,5,1020,3,1,63.0,1950,1918,1020,1,0,0,0,0
1332,9,1017,6,1,69.0,1996,1924,1827,0,1,0,0,0
1333,6,728,3,1,51.0,1950,1930,1162,0,0,1,0,0
1334,7,741,5,1,51.0,1984,1930,1324,0,1,0,0,0
1335,4,816,5,1,50.0,1950,1925,816,0,1,0,0,0
1336,8,1611,6,2,90.0,1962,1962,2486,0,1,0,0,0
1337,7,834,4,2,60.0,1950,1924,1430,0,1,0,0,0
1338,7,665,5,1,60.0,2004,1910,1330,1,0,0,0,0
1339,4,819,5,1,50.0,1950,1919,819,0,1,0,0,0
1340,6,984,6,1,60.0,1950,1930,984,0,1,0,0,0
1341,7,1081,5,1,82.0,1951,1951,1422,0,1,0,0,0
1342,8,1921,6,2,120.0,1964,1964,1921,0,1,0,0,0
1343,7,1640,5,1,100.0,1950,1950,1640,0,1,0,0,0
1344,6,1032,5,1,55.0,1950,1935,1032,0,1,0,0,0
1345,4,879,5,1,50.0,1950,1936,879,0,1,0,0,0
1346,4,1073,7,2,50.0,2004,2004,1073,0,1,0,0,0
1347,6,1064,5,1,0.0,1967,1967,1064,0,1,0,0,0
1348,4,934,6,1,80.0,1964,1964,934,0,1,0,0,0
1349,6,1059,5,1,75.0,1966,1966,1059,0,1,0,0,0
1350,7,1458,5,1,0.0,1967,1967,1458,0,1,0,0,0
1351,6,1040,6,1,0.0,1978,1978,1040,0,1,0,0,0
1352,10,1967,5,2,0.0,1977,1977,1967,0,1,0,0,0
1353,10,1949,5,2,75.0,1977,1977,1949,0,1,0,0,0
1354,5,872,5,1,0.0,1950,1924,872,0,1,0,0,0
1355,6,1830,7,1,0.0,1967,1967,1830,0,1,0,0,0
1356,4,1000,5,1,87.0,1963,1963,1000,0,1,0,0,0
1357,4,810,5,1,72.0,1972,1971,810,0,1,0,0,0
1358,7,880,7,2,0.0,1981,1980,1700,0,0,1,0,0
1359,6,1350,4,1,75.0,1954,1954,1350,0,1,0,0,0
1360,6,799,5,1,62.0,1950,1942,1150,0,1,0,0,0
1361,8,1337,6,2,114.0,1950,1928,2009,0,1,0,0,0
1362,7,1836,6,3,60.0,1990,1935,3672,0,1,0,0,0
1363,6,1560,5,2,78.0,1962,1962,1560,0,1,0,0,0
1364,7,1488,5,1,80.0,2002,1952,1488,0,1,0,0,0
1365,6,1057,5,1,70.0,1999,1955,1057,0,1,0,0,0
1366,7,1068,6,1,75.0,1953,1953,1609,0,1,0,0,0
1367,9,1313,6,2,88.0,1989,1989,2559,0,0,1,0,0
1368,8,1440,6,2,73.0,1993,1993,1440,0,0,1,0,0
1369,7,1308,7,2,133.0,2006,2005,1876,0,0,1,0,0
1370,6,1208,7,2,64.0,2005,2005,1208,0,0,1,0,0
1371,7,1846,6,2,90.0,2006,2006,1846,0,0,1,0,0
1372,6,1590,8,2,78.0,2006,2005,1590,0,0,1,0,0
1373,8,945,7,2,91.0,2006,2005,1809,0,0,1,0,0
1374,7,1614,7,2,78.0,2005,2005,1614,0,0,1,0,0
1375,6,784,7,2,78.0,2005,2005,1596,0,0,1,0,0
1376,6,1388,6,2,80.0,1968,1968,1388,0,1,0,0,0
1377,5,1100,5,1,95.0,1996,1996,1100,0,1,0,0,0
1378,6,795,6,2,65.0,1995,1995,1499,0,0,1,0,0
1379,5,1425,7,2,0.0,1998,1998,1425,0,1,0,0,0
1380,7,856,7,2,68.0,1999,1999,1749,0,0,1,0,0
1381,7,951,7,2,72.0,2000,1999,1779,0,0,1,0,0
1382,6,686,6,1,50.0,1977,1977,1388,0,1,0,0,0
1383,6,1282,6,2,42.0,1978,1978,1282,0,1,0,0,0
1384,5,864,5,1,60.0,1972,1972,864,0,1,0,0,0
1385,6,878,7,2,0.0,2002,2002,1762,0,0,1,0,0
1386,7,840,6,2,45.0,1999,1999,1755,0,1,0,0,0
1387,5,1358,8,1,0.0,2002,2002,1358,0,0,1,0,0
1388,8,872,7,2,70.0,2002,2002,1909,0,0,1,0,0
1389,8,1090,8,2,67.0,1999,1999,2214,0,0,1,0,0
1390,9,1065,7,2,0.0,1997,1996,2049,0,0,1,0,0
1391,8,1070,7,2,90.0,1998,1998,1939,0,1,0,0,0
1392,8,950,7,2,90.0,1996,1995,1995,0,0,1,0,0
1393,4,848,6,1,37.0,2003,2003,848,0,0,1,0,0
1394,7,1390,7,2,70.0,2003,2003,1390,0,0,1,0,0
1395,7,851,7,2,74.0,2006,2006,1737,0,0,1,0,0
1396,6,784,7,2,70.0,2005,2005,1611,0,0,1,0,0
1397,6,1336,7,2,65.0,2006,2005,1336,0,0,1,0,0
1398,6,760,4,2,67.0,2000,1910,1436,0,1,0,0,0
1399,4,1012,6,2,38.0,1975,1975,1012,0,1,0,0,0
1400,5,1176,5,1,73.0,1969,1969,1176,0,1,0,0,0
1401,8,806,7,2,62.0,2004,2003,1724,0,0,1,0,0
1402,4,914,6,1,75.0,2002,2002,914,0,1,0,0,0
1403,9,1164,7,2,90.0,2005,2003,2314,0,0,1,0,0
1404,5,1072,6,1,35.0,2006,2005,1072,0,1,0,0,0
1405,7,970,7,2,24.0,2004,2004,1709,0,0,1,0,0
1406,5,624,4,1,56.0,1950,1948,936,0,1,0,0,0
1407,7,846,6,2,72.0,1950,1915,1338,0,1,0,0,0
1408,9,1093,4,1,62.0,1950,1924,1669,0,1,0,0,0
1409,6,1482,4,2,60.0,1968,1954,1482,0,1,0,0,0
1410,8,964,4,1,45.0,1950,1922,1414,0,1,0,0,0
1411,3,498,2,1,60.0,1955,1922,498,0,1,0,0,0
1412,5,1055,4,1,76.0,1993,1910,1273,0,1,0,0,0
